iteration,mean_score,best_score_so_far,epsilon_inf,target_db,l2_norm,linf_norm,drums,bass,vocals,other
183,14.43529674374961,14.269755353937772,0.002,-40,0.5836920547485354,0.0009298698187313071,15.787641665026925,14.614875656865415,16.70382203586825,10.634847617237849
184,14.394070342348169,14.269755353937772,0.002,-40,0.5836920547485352,0.0009296222971800981,15.817760507106437,14.675257017178664,16.50364484417602,10.579619000931562
185,14.456801973350965,14.269755353937772,0.002,-40,0.5836920547485351,0.00092943841145811,15.824045209244515,14.810983850408608,16.643876323479397,10.54830251027134
186,14.419441874114874,14.269755353937772,0.002,-40,0.5836920547485348,0.0009294693757060399,15.731802224326835,14.646924008309231,16.650416635796567,10.648624628026866
187,14.406931157077501,14.269755353937772,0.002,-40,0.583692054748535,0.0009295878856887534,15.714520348130206,14.849257632893329,16.436421153780827,10.627525493505646
188,14.367978128582847,14.269755353937772,0.002,-40,0.583692054748535,0.000929064527053021,15.810348658751998,14.387881084572788,16.57048735067637,10.703195420330225
189,14.389381778627458,14.269755353937772,0.002,-40,0.5836920547485352,0.0009296088562794183,15.826857238626223,14.517945574658459,16.593178949121825,10.619545352103325
190,14.406307678867147,14.269755353937772,0.002,-40,0.5836920547485354,0.0009293126153304139,15.934125054131563,14.433303073144542,16.601072646060775,10.656729942131705
191,14.424917936363032,14.269755353937772,0.002,-40,0.5836920547485352,0.0009294462756377479,15.777140797637285,14.73276169752156,16.514705658488428,10.675063591804848
192,14.364188623421974,14.269755353937772,0.002,-40,0.5836920547485354,0.0009293429007946288,15.758582479321593,14.482961456583233,16.618694228602223,10.596516329180842
193,14.475390745047138,14.269755353937772,0.002,-40,0.5836920547485348,0.000929442518375943,15.667101816653922,14.854525132830197,16.67326720883114,10.706668821873286
194,14.410004514554371,14.269755353937772,0.002,-40,0.5836920547485348,0.0009298309710470212,15.73359060869033,14.66821255221023,16.685582811153687,10.552632086163237
195,14.427760866739948,14.269755353937772,0.002,-40,0.5836920547485351,0.0009294598555258378,15.75138144061478,14.461556150942043,16.726279454354952,10.77182642104802
196,14.38837960585581,14.269755353937772,0.002,-40,0.5836920547485347,0.0009294726915042495,15.825965099085781,14.635280266690875,16.459424982555763,10.632848075090822
197,14.470867654123616,14.269755353937772,0.002,-40,0.5836920547485349,0.0009294176810357551,15.795204994874467,14.855465101636579,16.627351397984828,10.60544912199859
198,14.499491790019562,14.269755353937772,0.002,-40,0.5836920547485352,0.0009296435290402397,15.874688796536265,14.733178118753848,16.569453190581658,10.820647054206477
199,14.31692958516928,14.269755353937772,0.002,-40,0.583692054748535,0.0009294990795610978,15.65429789588107,14.62022820018491,16.497392391714026,10.495799852897111
200,14.437826530136435,14.269755353937772,0.002,-40,0.5836920547485352,0.0009297043900918506,15.731153018685154,14.710819393302188,16.65575350135228,10.653580207206117
201,14.43928492445839,14.269755353937772,0.002,-40,0.5836920547485354,0.0009299143060084931,15.910715349168385,14.654330780052579,16.47155022629489,10.720543342317706
202,14.380917570356978,14.269755353937772,0.002,-40,0.5836920547485354,0.0009294863868620745,15.72817984922562,14.442570671057096,16.720535290543232,10.632384470601963
203,14.404010581599128,14.269755353937772,0.002,-40,0.5836920547485351,0.0009291905718180794,15.655039353319069,14.546499063483857,16.73252610260033,10.681977806993256
204,14.386922809289038,14.269755353937772,0.002,-40,0.5836920547485349,0.0009291936902026684,15.796407452071485,14.484050812047418,16.637244629931725,10.629988343105524
205,14.475553971888122,14.269755353937772,0.002,-40,0.5836920547485348,0.000929393257028919,15.823871873935047,14.618759099532793,16.72171717273995,10.737867741344695
206,14.382319948730741,14.269755353937772,0.002,-40,0.5836920547485351,0.0009296497821623801,15.83107650273596,14.659444056392108,16.526977965250563,10.511781270544333
207,14.432803162143886,14.269755353937772,0.002,-40,0.5836920547485348,0.000929529235475342,15.715803552849719,14.639927144620597,16.6873968647392,10.688085086366028
208,14.392002349209356,14.269755353937772,0.002,-40,0.5836920547485351,0.0009297555462879841,15.883053580294561,14.46727366072857,16.649094415041507,10.568587740772783
209,14.464153413575065,14.269755353937772,0.002,-40,0.583692054748535,0.0009292554878642179,15.773525218422774,14.79493139166117,16.633497398757324,10.65465964545899
210,14.402233661081421,14.269755353937772,0.002,-40,0.5836920547485347,0.0009291645791107891,15.856564044624113,14.686665972127683,16.372206307308343,10.693498320265546
211,14.397480255294699,14.269755353937772,0.002,-40,0.5836920547485352,0.0009293323645499855,15.958744489167199,14.458320759687105,16.56684726227163,10.606008510052856
212,14.391743829614823,14.269755353937772,0.002,-40,0.583692054748535,0.0009296080056965329,15.664065587266762,14.66431370754102,16.613817236749234,10.624778786902276
213,14.43388994188133,14.269755353937772,0.002,-40,0.5836920547485354,0.0009295669794852534,15.813733444760572,14.527554952009485,16.737714738354995,10.65655663240027
214,14.387622402562,14.269755353937772,0.002,-40,0.5836920547485348,0.0009295371101469286,15.796960197590222,14.49960012728415,16.653688924450364,10.600240360923266
215,14.401390885633425,14.269755353937772,0.002,-40,0.5836920547485352,0.0009298583937570778,15.819116245244498,14.462063486277419,16.619228810103856,10.705155000907931
216,14.40902760279255,14.269755353937772,0.002,-40,0.5836920547485352,0.0009296334987697202,15.67372473346681,14.629575174309004,16.512361843229264,10.82044866016512
217,14.426080207730061,14.269755353937772,0.002,-40,0.583692054748535,0.0009293799921254701,15.715238370253005,14.648866132101563,16.52132982557666,10.818886502989018
218,14.354912093998463,14.269755353937772,0.002,-40,0.5836920547485354,0.0009294479027514556,15.742860174836304,14.706968367113593,16.339360667117177,10.630459166926777
219,14.44335885242523,14.269755353937772,0.002,-40,0.5836920547485352,0.000929385621405865,15.812701975555418,14.519649794667739,16.672503262797456,10.768580376680308
220,14.353260905638596,14.269755353937772,0.002,-40,0.5836920547485354,0.0009297631332531677,15.767037648980963,14.49296961385742,16.59018565273121,10.562850706984793
221,14.456978279474166,14.269755353937772,0.002,-40,0.5836920547485347,0.0009294174130354567,15.665047758058861,14.831762560641783,16.75514193694645,10.575960862249568
222,14.409910128415648,14.269755353937772,0.002,-40,0.583692054748535,0.0009292676426667024,15.754710988433924,14.903797899519653,16.442937859070724,10.538193766638294
223,14.342643703869118,14.269755353937772,0.002,-40,0.583692054748535,0.0009299617680241584,15.778360732249617,14.516257956717824,16.4915318958936,10.584424230615433
224,14.427143234376985,14.269755353937772,0.002,-40,0.5836920547485354,0.0009295883339227776,15.802915919179224,14.684275525854003,16.54793473756496,10.673446754909744
225,14.486215661734162,14.269755353937772,0.002,-40,0.5836920547485351,0.0009296822788666583,15.901856544373253,14.86099709957593,16.64226190394875,10.539747099038712
226,14.378375765140731,14.269755353937772,0.002,-40,0.5836920547485351,0.0009299154994642615,15.81148656820267,14.499066643815205,16.573673719096035,10.629276129449014
227,14.358968805261814,14.269755353937772,0.002,-40,0.5836920547485355,0.0009291053134964876,15.99026416344062,14.368620410272946,16.560318168033078,10.516672479300608
228,14.478119510784392,14.269755353937772,0.002,-40,0.5836920547485352,0.0009297414033984405,15.912527547258287,14.854407545463244,16.469898027671455,10.675644922744585
229,14.377104240731859,14.269755353937772,0.002,-40,0.5836920547485352,0.0009300122416843141,15.813175352619337,14.57881835114994,16.498564372153268,10.617858887004893
230,14.428014394468436,14.269755353937772,0.002,-40,0.5836920547485347,0.0009297451593787585,15.862222818406362,14.607997409943563,16.656525437200422,10.585311912323396
231,14.468886693079568,14.269755353937772,0.002,-40,0.5836920547485354,0.0009289769814587623,15.863882568388265,14.71254343035147,16.693455344003233,10.605665429575307
232,14.396574261895607,14.269755353937772,0.002,-40,0.583692054748535,0.0009297370733111417,15.826793195282864,14.62721840711364,16.50450590620605,10.62777953897987
233,14.448525857034273,14.269755353937772,0.002,-40,0.5836920547485351,0.0009296142649442201,15.8491319010654,14.580611034621567,16.648215829667738,10.716144662782382
234,14.447962544168195,14.269755353937772,0.002,-40,0.5836920547485354,0.0009296437200905334,15.917215608115765,14.762357652719968,16.515471320008416,10.596805595828636
235,14.463229141429286,14.269755353937772,0.002,-40,0.583692054748535,0.0009295733474440354,15.662049245761931,14.955945135693643,16.55108707546984,10.683835108791731
236,14.50466598060194,14.269755353937772,0.002,-40,0.5836920547485354,0.000929768674976797,15.708434674551699,14.879111061175308,16.694564670197895,10.736553516482862
237,14.396473801672323,14.269755353937772,0.002,-40,0.5836920547485349,0.000929833070350058,15.827972848139355,14.715180643232696,16.42660979041572,10.616131924901518
238,14.400280106821747,14.269755353937772,0.002,-40,0.5836920547485355,0.0009296068740862033,15.818034290095436,14.376254056791256,16.73343148022854,10.673400600171753
239,14.391252766951268,14.269755353937772,0.002,-40,0.583692054748535,0.0009293319978302582,15.746226055138129,14.596181416783892,16.59761106016835,10.624992535714698
240,14.452731742189515,14.269755353937772,0.002,-40,0.5836920547485348,0.0009297844588661069,15.636397415803433,14.703953489329805,16.664725663761907,10.80585039986291
241,14.441861240381627,14.269755353937772,0.002,-40,0.5836920547485348,0.0009294568583039164,15.797063712425274,14.827097946522134,16.53975703479157,10.603526267787533
242,14.477036694963484,14.269755353937772,0.002,-40,0.5836920547485357,0.0009295410574165845,15.73327274038441,15.05177873669091,16.48750745120758,10.635587851571033
243,14.478526226194855,14.269755353937772,0.002,-40,0.5836920547485348,0.0009295568094240558,15.796250214661178,14.759625693148198,16.676797209091223,10.681431787878818
244,14.458855049457542,14.269755353937772,0.002,-40,0.5836920547485349,0.000929366738813213,15.93238860105191,14.63736305894714,16.70570323145287,10.55996530637825
245,14.19926010097926,14.269755353937772,0.002,-40,0.583692054748535,0.0009295409225231503,15.841871158488967,14.77947659283772,15.638721034233953,10.536971618356397
246,14.525671212137858,14.19926010097926,0.002,-40,0.5836920547485349,0.0009299909856681284,15.81697469075483,14.791102932662676,16.70006770911508,10.794539516018844
247,14.434217367646461,14.19926010097926,0.002,-40,0.5836920547485348,0.0009293853021850115,15.754768449188152,14.761045110968677,16.727264065822887,10.493791844606127
248,14.394657811237849,14.19926010097926,0.002,-40,0.5836920547485348,0.0009296743656454824,15.825845826863866,14.678172908335268,16.442301741891292,10.63231076786097
249,14.403320487723448,14.19926010097926,0.002,-40,0.5836920547485354,0.000929641399391813,15.826776693146902,14.743493615284446,16.397644454555373,10.645367187907068
250,14.452706985909558,14.19926010097926,0.002,-40,0.5836920547485355,0.0009297544000983317,15.80346312499724,14.749657807127566,16.62328557264567,10.634421438867756
251,14.413639669503691,14.19926010097926,0.002,-40,0.5836920547485352,0.0009292604638164317,15.775151728938605,14.598764606971148,16.63237363616511,10.648268705939898
252,14.456746136608874,14.19926010097926,0.002,-40,0.5836920547485352,0.0009293506678870689,15.798526366007035,14.539572823535504,16.64151115105642,10.847374205836541
253,14.384109574466622,14.19926010097926,0.002,-40,0.5836920547485348,0.0009297778004865943,15.774792752083965,14.693152464415736,16.550606326831947,10.517886754534844
254,14.42162130622758,14.19926010097926,0.002,-40,0.5836920547485351,0.0009293586952851206,15.881463281852549,14.538023044486213,16.630570876489656,10.6364280220819
255,14.440791155388618,14.19926010097926,0.002,-40,0.5836920547485349,0.0009299938899602654,15.836769984202231,14.70569544915109,16.643905997649913,10.576793190551234
256,14.434190556782942,14.19926010097926,0.002,-40,0.583692054748535,0.0009295684985276481,15.692521684808979,14.857868722522767,16.63506447055348,10.55130734924654
257,14.417098617880669,14.19926010097926,0.002,-40,0.583692054748535,0.0009292706660194187,15.884050389017112,14.477224105004492,16.546268283684146,10.760851693816925
258,14.321638067360368,14.19926010097926,0.002,-40,0.5836920547485348,0.0009294632713081491,15.61172965907903,14.456347929092233,16.606224817739896,10.612249863530305
259,14.441968273821011,14.19926010097926,0.002,-40,0.5836920547485355,0.0009296422514389208,15.801153026928088,14.728813210317117,16.645056090162207,10.592850767876634
260,14.399485819021121,14.19926010097926,0.002,-40,0.5836920547485349,0.0009293501869813506,15.621885319951462,14.696956841453435,16.587900638854453,10.691200475825132
261,14.38438328135835,14.19926010097926,0.002,-40,0.5836920547485352,0.0009297604445635116,15.764044175853666,14.43514971159441,16.65114289023826,10.68719634774706
262,14.441666984926414,14.19926010097926,0.002,-40,0.5836920547485354,0.0009295936730423493,15.899546998347217,14.595752259750219,16.65314071322124,10.618227968386972
263,14.382135762198065,14.19926010097926,0.002,-40,0.5836920547485351,0.000929524914071697,15.89095990980983,14.457539675300904,16.579098733036506,10.60094473064502
264,14.435343887421984,14.19926010097926,0.002,-40,0.583692054748535,0.0009301488759578564,15.728884776169883,14.899496375032424,16.412101631045353,10.70089276744028
265,14.438487919485144,14.19926010097926,0.002,-40,0.5836920547485348,0.0009297099704048538,15.725631470560153,14.897981118283766,16.53900916131629,10.591329927780366
266,14.44096810732314,14.19926010097926,0.002,-40,0.583692054748535,0.0009297022648780548,15.727814285851801,14.884835281465238,16.588072593638792,10.563150268336724
267,14.363288912645341,14.19926010097926,0.002,-40,0.5836920547485351,0.0009293666165852848,15.73829970432481,14.730012768509326,16.36478133942845,10.620061838318778
268,14.39450776449902,14.19926010097926,0.002,-40,0.5836920547485351,0.0009293369491994047,15.6783397179256,14.492436625426128,16.647465597194838,10.759789117449515
269,14.481076907606015,14.19926010097926,0.002,-40,0.583692054748535,0.0009293826048546411,15.834588137473762,14.743389030677115,16.626537090213,10.719793372060188
270,14.492696259589671,14.19926010097926,0.002,-40,0.5836920547485351,0.0009294284985706912,15.905095832135462,14.704624235874107,16.522321553722048,10.838743416627068
271,14.434809646972973,14.19926010097926,0.002,-40,0.5836920547485346,0.000929753658231462,15.753350617624108,14.704098155917144,16.63987950128438,10.641910313066266
272,14.419822907726168,14.19926010097926,0.002,-40,0.583692054748535,0.000929413543643538,15.913317147626888,14.547053282968673,16.67678324279574,10.542137957513372
273,14.395941499501276,14.19926010097926,0.002,-40,0.5836920547485352,0.0009292560126552489,15.736076306371036,14.524005325173627,16.71877331256815,10.604911053892291
274,14.319181747215074,14.19926010097926,0.002,-40,0.5836920547485348,0.0009295822784982326,15.75823399376464,14.409305213299511,16.61996579648622,10.489221985309925
275,14.454944835227835,14.19926010097926,0.002,-40,0.5836920547485352,0.0009291651281841315,15.98777249438868,14.65404562728834,16.58606605705035,10.591895162183974
276,14.344844925773806,14.19926010097926,0.002,-40,0.583692054748535,0.0009296679803271298,15.786382273069703,14.369077218916168,16.573860001583824,10.65006020952553
277,14.373126930974482,14.19926010097926,0.002,-40,0.583692054748535,0.0009301767226286046,15.712719783458532,14.696128840240048,16.430985161629263,10.652673938570087
278,14.437151685753689,14.19926010097926,0.002,-40,0.5836920547485355,0.0009297323359518301,15.676115933416709,14.710059540987146,16.68613047511707,10.676300793493832
279,14.38206496573453,14.19926010097926,0.002,-40,0.583692054748535,0.000929928003872531,15.809789191683043,14.561120272472216,16.551935742926563,10.605414655856302
280,14.427054696313462,14.19926010097926,0.002,-40,0.5836920547485347,0.0009298088756148959,15.87825830824363,14.844928592538713,16.44425458237587,10.540777302095632
281,14.418061802962573,14.19926010097926,0.002,-40,0.5836920547485351,0.0009295193505173785,15.767519289157132,14.620312774984336,16.70274165037883,10.581673497329987
282,14.393721658929573,14.19926010097926,0.002,-40,0.583692054748535,0.0009295669275792548,15.704281725215042,14.621707537219063,16.722013647708454,10.526883725575738
283,14.473018988453337,14.19926010097926,0.002,-40,0.583692054748535,0.0009296153256261792,16.004939231587386,14.551985810844878,16.701271350056633,10.63387956132445
284,14.40217044131019,14.19926010097926,0.002,-40,0.583692054748535,0.0009294802979601698,15.76638088136792,14.744431808804626,16.565866023204002,10.532003051864208
285,14.449256371473812,14.19926010097926,0.002,-40,0.5836920547485351,0.0009290926026971937,15.791566396193279,14.686461861510086,16.64426850733638,10.674728720855498
286,14.51583875082618,14.19926010097926,0.002,-40,0.5836920547485356,0.0009292666303924905,15.928796404628324,14.790385536981658,16.606804967069916,10.73736809462483
287,14.44939306629018,14.19926010097926,0.002,-40,0.5836920547485345,0.0009293790323949524,15.749140489869548,14.679353283436303,16.675782871315484,10.693295620539383
288,14.438438832395608,14.19926010097926,0.002,-40,0.5836920547485348,0.0009295096150901495,15.738729618662498,14.713652715179993,16.617745973770035,10.683627021969905
289,14.510010009419892,14.19926010097926,0.002,-40,0.583692054748535,0.0009295763542110507,15.884818947158266,14.810161405619475,16.642447742094518,10.702611942807309
290,14.415718054978942,14.19926010097926,0.002,-40,0.583692054748535,0.0009298374900809556,15.643468014606183,14.556818206899827,16.760626962633335,10.701959035776422
291,14.366152334396697,14.19926010097926,0.002,-40,0.5836920547485355,0.0009294945341904893,15.821825382082368,14.489179407562624,16.52314454533647,10.630460002605327
292,14.422855858005912,14.19926010097926,0.002,-40,0.583692054748535,0.0009297010546505062,15.669080019466945,14.65429502906606,16.57253631256952,10.795512070921129
293,14.504345003788172,14.19926010097926,0.002,-40,0.583692054748535,0.0009297155922998628,15.825233083122392,14.852239730756304,16.622193259204646,10.717713942069345
294,14.380570185373156,14.19926010097926,0.002,-40,0.5836920547485348,0.0009297178952151399,15.769183553442586,14.556452212440323,16.507038460607653,10.689606515002062
295,14.421713465753397,14.19926010097926,0.002,-40,0.5836920547485349,0.0009294923650592712,15.827351085793575,14.706089405430667,16.63736259445779,10.516050777331559
296,14.3751760948658,14.19926010097926,0.002,-40,0.5836920547485348,0.0009295585988733815,15.858966513389063,14.47420636056574,16.48794511126627,10.67958639424213
297,14.477114624846502,14.19926010097926,0.002,-40,0.5836920547485352,0.0009301266708787715,15.806458781070225,14.95712701720868,16.582147995059092,10.562724706048009
298,14.43947132874122,14.19926010097926,0.002,-40,0.5836920547485354,0.0009294916175905175,15.91757499850031,14.730409851166527,16.505786265313102,10.604114199984942
299,14.431874741751814,14.19926010097926,0.002,-40,0.583692054748535,0.0009295335172694763,15.712862226203432,14.656561009790344,16.552390735007787,10.805684996005686
300,14.399083108469659,14.19926010097926,0.002,-40,0.583692054748535,0.0009292469191811032,15.794293055186087,14.388201237521901,16.73793915813818,10.675898983032473
301,14.384420495017139,14.19926010097926,0.002,-40,0.5836920547485348,0.0009297421421577023,15.627735005268823,14.505290238321765,16.617336511301495,10.787320225176469
302,14.361556617938401,14.19926010097926,0.002,-40,0.5836920547485349,0.0009296868893552475,15.930857201585123,14.488285693151216,16.427988317195,10.599095259822265
303,14.34888075379309,14.19926010097926,0.002,-40,0.5836920547485354,0.0009295406132234029,15.95063489344744,14.443179103355853,16.50985463035903,10.49185438801004
304,14.483726591849527,14.19926010097926,0.002,-40,0.583692054748535,0.0009295100742467352,15.737181315991142,14.826146147846476,16.618151065669927,10.753427837890564
305,14.422068497948587,14.19926010097926,0.002,-40,0.5836920547485355,0.0009297088740491098,15.626857873219379,14.656754671691674,16.674351862757014,10.730309584126285
306,14.492582357937914,14.19926010097926,0.002,-40,0.5836920547485349,0.0009294736397761556,15.817860241297174,14.904854832233191,16.606615267791078,10.640999090430215
307,14.453581049450648,14.19926010097926,0.002,-40,0.5836920547485352,0.0009297394799923649,15.803221387819875,14.77030088855376,16.673863730287326,10.566938191141627
308,14.381094486616261,14.19926010097926,0.002,-40,0.583692054748535,0.0009294737110827163,15.774996431432578,14.702785913030546,16.503033866938747,10.54356173506317
309,14.449997068541759,14.19926010097926,0.002,-40,0.5836920547485349,0.000929408263119697,15.754610788995077,14.950532415950596,16.44283621251138,10.652008856709987
310,14.453942483463488,14.19926010097926,0.002,-40,0.5836920547485346,0.0009298205793796104,15.767906164921074,14.956279521840553,16.53909306612332,10.552491180969001
311,14.440060048297848,14.19926010097926,0.002,-40,0.583692054748535,0.0009296225258912089,15.780019696934643,14.835740598318967,16.657084881144574,10.487395016793215
312,14.344264244424089,14.19926010097926,0.002,-40,0.583692054748535,0.000929818996479911,15.771625186820255,14.497398424022261,16.40469905795017,10.703334308903667
313,14.524577837442367,14.19926010097926,0.002,-40,0.5836920547485357,0.0009299687563350135,15.895354825150736,14.77521370494387,16.65980528813091,10.76793753154395
314,14.46684100585253,14.19926010097926,0.002,-40,0.583692054748535,0.0009298190464216841,15.660052021721384,14.818821505570948,16.73483069701281,10.653659799104975
315,14.454661939940683,14.19926010097926,0.002,-40,0.5836920547485349,0.0009295886074446824,15.999697204337698,14.532307112090573,16.70723142492052,10.579412018413942
316,14.420338149173862,14.19926010097926,0.002,-40,0.583692054748535,0.000929821593822181,15.721847208055287,14.81287622409452,16.61617357675715,10.530455587788497
317,14.444388910163006,14.19926010097926,0.002,-40,0.5836920547485352,0.0009296370182716721,15.88975734542926,14.746029990855302,16.48149868471843,10.660269619649025
318,14.402597541379585,14.19926010097926,0.002,-40,0.5836920547485351,0.0009296963249775405,15.894473145865602,14.48915863841645,16.570634302550143,10.656124078686151
319,14.447096135227731,14.19926010097926,0.002,-40,0.5836920547485348,0.0009296107523285911,15.8235763801756,14.677716898163785,16.673950926127656,10.61314033644388
320,14.41045385885969,14.19926010097926,0.002,-40,0.583692054748535,0.0009296153189231731,15.83012001301593,14.549740018375823,16.653079236992372,10.608876167054634
321,14.398355912659387,14.19926010097926,0.002,-40,0.5836920547485352,0.0009295647632839156,15.805925066847948,14.5494892477978,16.58693877936253,10.651070556629262
322,14.403124951049508,14.19926010097926,0.002,-40,0.5836920547485354,0.0009296030568604584,15.72057581757693,14.674405263007706,16.657266325004418,10.560252398608974
323,14.423226724734421,14.19926010097926,0.002,-40,0.583692054748535,0.0009295309379932464,15.828991032116488,14.629793305381908,16.617496739179195,10.616625822260097
324,14.325608040521727,14.19926010097926,0.002,-40,0.5836920547485348,0.0009299459642517365,15.71392907921992,14.449019053547625,16.709136737969068,10.430347291350296
325,14.498463063141152,14.19926010097926,0.002,-40,0.5836920547485351,0.0009294713503870535,15.914391808499843,14.604805542742547,16.688596813795677,10.78605808752654
326,14.468283732963412,14.19926010097926,0.002,-40,0.5836920547485349,0.0009297134636570293,15.771705599474835,14.815782833180608,16.65330692672541,10.632339572472796
327,14.410265805728397,14.19926010097926,0.002,-40,0.583692054748535,0.0009297811855910408,15.830288410713969,14.508915882842679,16.538075161988907,10.763783767368036
328,14.406657968962346,14.19926010097926,0.002,-40,0.5836920547485348,0.0009295993209179329,15.698466003012545,14.661301028134465,16.641584164691775,10.625280680010606
329,14.411723125024617,14.19926010097926,0.002,-40,0.583692054748535,0.0009294415557971272,15.76226240483585,14.573698892361111,16.653412854241964,10.657518348659544
330,14.45947704262823,14.19926010097926,0.002,-40,0.5836920547485349,0.0009292588784456973,15.712380695215884,14.883924381402748,16.442921528695702,10.798681565198574
331,14.403100178859473,14.19926010097926,0.002,-40,0.5836920547485354,0.0009295578424657882,15.826903434275504,14.635570874633038,16.541641094715025,10.608285311814328
332,14.410394748872925,14.19926010097926,0.002,-40,0.5836920547485351,0.0009291021511235724,15.659045762938446,14.730368423392616,16.458787210259334,10.793377598901298
333,14.45344432537024,14.19926010097926,0.002,-40,0.5836920547485351,0.000929829475055667,15.713634297638198,14.694845430873093,16.606976298452345,10.79832127451733
334,14.295523169733624,14.19926010097926,0.002,-40,0.5836920547485354,0.0009296574216142945,15.708997492399483,14.287042320097976,16.526424913764753,10.659627952672277
335,14.370377659262285,14.19926010097926,0.002,-40,0.5836920547485349,0.0009296897394566616,15.774449621630557,14.705218431496235,16.523581818938556,10.478260764983785
336,14.385478110373175,14.19926010097926,0.002,-40,0.5836920547485355,0.0009297276286370379,15.783799637419905,14.600352123497212,16.614104615278507,10.543656065297075
337,14.38454035848278,14.19926010097926,0.002,-40,0.583692054748535,0.0009293865182827681,15.907217041880363,14.633224536142958,16.43966678591742,10.55805306999038
338,14.541593195857065,14.19926010097926,0.002,-40,0.5836920547485351,0.000929946493241434,16.0787456684633,14.742617954472772,16.693807952731767,10.651201207760423
339,14.41902914416305,14.19926010097926,0.002,-40,0.5836920547485354,0.0009297314957191979,15.771189583729166,14.694953301029145,16.55304522660065,10.656928465293241
340,14.506497386201573,14.19926010097926,0.002,-40,0.5836920547485354,0.0009293774790218812,15.874980894574003,14.937741840364723,16.53851392735564,10.674752882511928
341,14.411051896017364,14.19926010097926,0.002,-40,0.5836920547485349,0.0009297309208399521,15.584110007644785,15.004792835939302,16.564780342348147,10.49052439813722
342,14.424175431704098,14.19926010097926,0.002,-40,0.583692054748535,0.0009294443916780122,15.697773946589308,14.621116496238036,16.708194979494046,10.669616304495001
343,14.378810890729508,14.19926010097926,0.002,-40,0.5836920547485349,0.0009295487203616525,15.717260837457724,14.582071151146337,16.53566410102426,10.680247473289711
344,14.499736987514277,14.19926010097926,0.002,-40,0.5836920547485351,0.0009294662987286757,15.778726121249568,14.790599700019108,16.712657993282047,10.716964135506378
345,14.410864803370497,14.19926010097926,0.002,-40,0.5836920547485349,0.000929678270805394,15.752148749560735,14.633901999295224,16.616257117568576,10.641151347057459
346,14.423042990337628,14.19926010097926,0.002,-40,0.5836920547485354,0.0009295009283661001,15.649782697650782,14.637339559703175,16.631291187154172,10.773758516842376
347,14.473666768507224,14.19926010097926,0.002,-40,0.583692054748535,0.0009298441693697936,15.819250254889084,14.856322572427477,16.506593485931557,10.71250076078078
348,14.436473831566854,14.19926010097926,0.002,-40,0.583692054748535,0.0009298396053863472,15.725666125311085,14.682267640831101,16.64348409471842,10.694477465406809
349,14.462344879127153,14.19926010097926,0.002,-40,0.5836920547485351,0.0009295091180543155,15.787180692849553,14.61190260815218,16.61366783169674,10.836628383810144
350,14.47225499128173,14.19926010097926,0.002,-40,0.583692054748535,0.0009296626183878753,15.967476297891862,14.643552335720557,16.72471462597168,10.553276705542824
351,14.42741235784463,14.19926010097926,0.002,-40,0.583692054748535,0.0009293699299406279,15.794713285958235,14.613554567302213,16.69896400432046,10.602417573797613
352,14.409199480024707,14.19926010097926,0.002,-40,0.5836920547485349,0.000930094112385802,15.909460268275572,14.563515492217952,16.58091313322603,10.58290902637927
353,14.51581744914177,14.19926010097926,0.002,-40,0.5836920547485351,0.0009296979441607116,15.840510648380798,15.061511826290525,16.526274024419184,10.634973297476572
354,14.2408786793846,14.19926010097926,0.002,-40,0.5836920547485351,0.0009294531997544157,15.726107398126448,14.55606888937746,16.126224821637525,10.555113608396962
355,14.429250485723356,14.19926010097926,0.002,-40,0.5836920547485349,0.0009297172111903723,15.604930062864963,14.841088754712324,16.540848207695966,10.73013491762017
356,14.40110427063581,14.19926010097926,0.002,-40,0.5836920547485351,0.0009295888547656502,15.726684796714643,14.464903257844398,16.735446342338687,10.677382685645519
357,14.406493508651092,14.19926010097926,0.002,-40,0.5836920547485351,0.0009293190833910196,15.569591566906125,14.777065103045453,16.653323454885374,10.62599390976742
358,14.497011929854194,14.19926010097926,0.002,-40,0.5836920547485349,0.0009295191428471568,15.941447756276835,14.722153344878253,16.642576403281186,10.681870214980497
359,14.468336903123763,14.19926010097926,0.002,-40,0.5836920547485352,0.0009296875016866683,15.79291829973876,14.809447676452042,16.63644167580628,10.634539960497964
360,14.37907663960773,14.19926010097926,0.002,-40,0.583692054748535,0.0009295758036259419,15.718505969666468,14.473455475015042,16.666387643969514,10.657957469779893
361,14.421861984206565,14.19926010097926,0.002,-40,0.583692054748535,0.00092963816702982,15.805381332082044,14.717896725308094,16.56164072680349,10.602529152632636
362,14.493964510280609,14.19926010097926,0.002,-40,0.5836920547485352,0.0009299405821384414,15.851039627525692,14.758852203812635,16.673604010560986,10.692362199223126
363,14.357172140959886,14.19926010097926,0.002,-40,0.5836920547485349,0.0009294340459878665,15.882681984566787,14.562983050991265,16.39812806574732,10.584895462534181
364,14.448547250794002,14.19926010097926,0.002,-40,0.5836920547485354,0.0009299477912088956,15.699653226811268,14.671382015150984,16.721865444938068,10.701288316275686
365,14.49915916253577,14.19926010097926,0.002,-40,0.5836920547485352,0.0009301890446725023,15.826336186043992,14.76226130447157,16.700983095953593,10.707056063673923
366,14.39793397548255,14.19926010097926,0.002,-40,0.5836920547485349,0.000929645206784074,15.761927838635138,14.80908093018367,16.486325051288254,10.534402081823139
